學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
0005,國立成功大學,840204,民航研究所,D 日,M 碩士,3,5,2,5,1,1,1,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
0005,國立成功大學,990102,老年學研究所,D 日,M 碩士,5,9,2,7,0,5,1,3,0,0,0,0,0,0,0,0,21 臺南市,1 一般
0005,國立成功大學,990199,大一全校不分系學士學位學程,D 日,B 學士,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
0006,國立中興大學,140118,教師專業發展研究所,D 日,M 碩士,3,8,0,7,0,7,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220104,台灣文學與跨國文化研究所,D 日,M 碩士,4,5,5,2,5,8,2,15,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220104,台灣文學與跨國文化研究所,N 職,M 碩士,2,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220104,台灣文學與跨國文化研究所－教師在職進修碩士學位班,N 職,M 碩士,0,0,0,0,2,11,2,3,1,8,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220106,台灣與跨文化研究國際博士學位學程,D 日,D 博士,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220201,中國文學系,D 日,D 博士,2,4,7,2,2,1,3,2,4,3,0,0,3,4,0,0,19 臺中市,1 一般
0006,國立中興大學,220201,中國文學系,D 日,M 碩士,8,9,9,11,4,13,5,11,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220201,中國文學系,D 日,B 學士,6,51,8,47,6,52,11,54,0,0,0,0,0,0,2,15,19 臺中市,1 一般
0006,國立中興大學,220201,中國文學系,N 職,M 碩士,0,7,0,12,1,8,1,4,1,8,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220201,中國文學系,P 進,B 學士,15,25,14,24,11,24,11,26,6,18,0,0,0,0,1,1,19 臺中市,1 一般
0006,國立中興大學,220301,外國語文學系,D 日,M 碩士,0,11,5,2,4,4,2,13,0,1,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220301,外國語文學系,D 日,B 學士,11,51,13,48,14,48,14,57,0,0,0,0,0,0,2,10,19 臺中市,1 一般
0006,國立中興大學,220301,外國語文學系,P 進,B 學士,22,39,19,37,18,35,14,40,8,34,0,0,0,0,0,2,19 臺中市,1 一般
0006,國立中興大學,220901,歷史學系,D 日,D 博士,2,1,3,0,3,4,4,0,2,1,2,2,1,1,0,0,19 臺中市,1 一般
0006,國立中興大學,220901,歷史學系,D 日,M 碩士,7,3,7,5,9,5,4,5,1,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220901,歷史學系,D 日,B 學士,23,36,32,28,33,23,31,26,0,0,0,0,0,0,13,11,19 臺中市,1 一般
0006,國立中興大學,220901,歷史學系,N 職,M 碩士,2,2,6,5,0,1,3,0,1,1,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,220901,歷史學系,P 進,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,19 臺中市,1 一般
0006,國立中興大學,229910,文化創意產業學士學位學程,P 進,B 學士,23,25,14,30,21,25,13,33,7,9,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,310102,應用經濟學系,D 日,D 博士,2,2,3,1,2,2,2,3,1,2,0,0,0,1,0,0,19 臺中市,1 一般
0006,國立中興大學,310102,應用經濟學系,D 日,M 碩士,11,4,8,7,5,5,1,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,310102,應用經濟學系,D 日,B 學士,28,28,28,24,31,25,25,30,0,0,0,0,0,0,2,3,19 臺中市,1 一般
0006,國立中興大學,310102,應用經濟學系,N 職,M 碩士,9,6,4,10,2,1,0,0,1,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,310203,國際政治研究所,D 日,D 博士,0,3,3,2,2,0,1,0,3,2,1,2,2,3,0,0,19 臺中市,1 一般
0006,國立中興大學,310203,國際政治研究所,D 日,M 碩士,11,8,6,6,2,3,5,3,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,310203,國際政治研究所,N 職,M 碩士,11,9,12,13,6,4,4,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,310810,國家政策與公共事務研究所,D 日,M 碩士,2,6,3,6,0,1,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,310810,國家政策與公共事務研究所,N 職,M 碩士,9,17,11,17,3,0,2,4,1,1,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,310913,全球事務研究跨洲碩士學位學程,D 日,M 碩士,2,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,320602,圖書資訊學研究所,D 日,M 碩士,0,8,2,5,1,6,4,13,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,340201,會計學系,D 日,M 碩士,8,14,9,13,0,3,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,340201,會計學系,D 日,B 學士,22,19,19,24,9,28,14,28,0,0,0,0,0,0,4,3,19 臺中市,1 一般
0006,國立中興大學,340301,企業管理學系,D 日,D 博士,2,2,4,0,3,3,3,0,1,3,3,0,0,2,0,0,19 臺中市,1 一般
0006,國立中興大學,340301,企業管理學系,D 日,M 碩士,7,23,13,17,0,8,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,340301,企業管理學系,D 日,B 學士,20,34,27,29,18,33,17,40,0,0,0,0,0,0,2,2,19 臺中市,1 一般
0006,國立中興大學,340301,企業管理學系,P 進,B 學士,0,0,0,0,0,0,3,3,23,16,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,340331,創新產業經營學士學位學程,P 進,B 學士,29,15,21,19,18,19,20,21,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,340501,財務金融學系,D 日,D 博士,0,2,2,1,5,0,2,1,1,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,340501,財務金融學系,D 日,M 碩士,19,8,20,14,5,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,340501,財務金融學系,D 日,B 學士,18,41,33,29,21,39,32,31,0,0,0,0,0,0,4,0,19 臺中市,1 一般
0006,國立中興大學,340801,行銷學系,D 日,M 碩士,6,19,3,9,2,5,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,340801,行銷學系,D 日,B 學士,10,37,18,28,20,29,12,33,0,0,0,0,0,0,2,3,19 臺中市,1 一般
0006,國立中興大學,349901,科技管理研究所,D 日,D 博士,2,2,2,4,2,2,3,0,4,2,3,1,4,2,0,0,19 臺中市,1 一般
0006,國立中興大學,349901,科技管理研究所－科技管理碩士班,D 日,M 碩士,11,13,11,9,1,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,349901,科技管理研究所－電子商務碩士班,D 日,M 碩士,6,8,5,10,2,3,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,349939,高階經理人碩士在職專班－中科碩士在職專班,N 職,M 碩士,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,349939,高階經理人碩士在職專班－企業管理組,N 職,M 碩士,14,9,18,1,0,1,0,0,1,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,349939,高階經理人碩士在職專班－企業領袖組,N 職,M 碩士,16,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,349939,高階經理人碩士在職專班－行銷組,N 職,M 碩士,7,13,12,2,1,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,349939,高階經理人碩士在職專班－財務金融組,N 職,M 碩士,8,12,10,10,1,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,349939,高階經理人碩士在職專班－會計資訊與管理組,N 職,M 碩士,5,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,380101,法律學系－科技法律碩士班,D 日,M 碩士,7,10,4,14,5,7,11,11,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,380101,法律學系,D 日,B 學士,14,27,17,25,15,24,20,27,0,0,0,0,0,0,4,5,19 臺中市,1 一般
0006,國立中興大學,380101,法律學系,N 職,M 碩士,19,11,13,12,16,5,6,5,6,4,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420103,生命科學系,D 日,D 博士,6,1,6,0,2,1,5,1,4,1,6,2,8,4,0,0,19 臺中市,1 一般
0006,國立中興大學,420103,生命科學系,D 日,M 碩士,33,23,17,27,20,13,6,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420103,生命科學系,D 日,B 學士,66,30,47,39,52,37,47,39,0,0,0,0,0,0,9,2,19 臺中市,1 一般
0006,國立中興大學,420103,生命科學碩士在職專班,N 職,M 碩士,10,17,6,10,9,9,1,1,1,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420107,昆蟲學系,D 日,D 博士,1,1,0,1,1,2,2,1,0,0,1,0,5,1,0,0,19 臺中市,1 一般
0006,國立中興大學,420107,昆蟲學系,D 日,M 碩士,10,7,12,5,12,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420107,昆蟲學系,D 日,B 學士,27,21,25,15,23,10,19,17,0,0,0,0,0,0,4,0,19 臺中市,1 一般
0006,國立中興大學,420302,生物科技學研究所,D 日,D 博士,14,2,6,6,5,3,8,4,6,8,6,2,7,4,0,0,19 臺中市,1 一般
0006,國立中興大學,420302,生物科技學研究所,D 日,M 碩士,13,11,14,9,5,2,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420302,生物科技學士學位學程,D 日,B 學士,16,12,21,11,19,13,20,11,0,0,0,0,0,0,2,1,19 臺中市,1 一般
0006,國立中興大學,420314,分子生物學研究所,D 日,D 博士,1,1,0,0,2,1,1,0,1,0,3,3,2,1,0,0,19 臺中市,1 一般
0006,國立中興大學,420314,分子生物學研究所,D 日,M 碩士,8,9,11,6,7,6,1,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420501,生物化學研究所,D 日,D 博士,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420501,生物化學研究所,D 日,M 碩士,5,7,6,7,3,3,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420503,生物醫學研究所,D 日,D 博士,1,2,2,2,4,2,5,1,0,1,2,0,1,2,0,0,19 臺中市,1 一般
0006,國立中興大學,420503,生物醫學研究所,D 日,M 碩士,9,8,6,5,2,1,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420612,基因體暨生物資訊學研究所,D 日,M 碩士,7,3,3,5,1,0,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,420613,微生物基因體學博士學位學程,D 日,D 博士,2,1,5,1,2,1,2,2,3,1,0,0,0,1,0,0,19 臺中市,1 一般
0006,國立中興大學,440101,化學系,D 日,D 博士,5,0,2,0,6,0,3,1,4,1,3,0,2,3,0,0,19 臺中市,1 一般
0006,國立中興大學,440101,化學系,D 日,M 碩士,39,34,35,27,6,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,440101,化學系,D 日,B 學士,33,16,40,15,31,17,35,19,0,0,0,0,0,0,2,3,19 臺中市,1 一般
0006,國立中興大學,440301,物理學系,D 日,D 博士,2,1,1,1,0,0,2,1,1,0,0,0,4,0,0,0,19 臺中市,1 一般
0006,國立中興大學,440301,物理學系,D 日,M 碩士,17,3,12,5,1,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,440301,物理學系－生物物理學碩士班,D 日,M 碩士,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,440301,物理學系－一般物理組,D 日,B 學士,23,8,25,5,32,4,32,7,0,0,0,0,0,0,3,0,19 臺中市,1 一般
0006,國立中興大學,440301,物理學系－光電物理組,D 日,B 學士,19,7,19,0,19,2,14,2,0,0,0,0,0,0,6,0,19 臺中市,1 一般
0006,國立中興大學,440301,物理學系－(奈米電子與光電能源)中科碩士在職專班,N 職,M 碩士,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,460102,應用數學系,D 日,D 博士,4,2,0,0,2,0,0,0,0,0,2,0,3,0,0,0,19 臺中市,1 一般
0006,國立中興大學,460102,應用數學系,D 日,M 碩士,3,4,4,2,1,3,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,460102,應用數學系－計算科學碩士班,D 日,M 碩士,3,3,6,0,8,1,4,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,460102,應用數學系,D 日,B 學士,63,18,62,15,55,18,60,19,0,0,0,0,0,0,16,2,19 臺中市,1 一般
0006,國立中興大學,460102,應用數學系,N 職,M 碩士,14,4,7,5,4,4,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,460102,應用數學系－中等學校教師在職進修數學教學碩士學位班,N 職,M 碩士,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,460201,統計學研究所,D 日,M 碩士,12,7,18,3,1,1,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,480109,資訊管理學系,D 日,M 碩士,20,13,24,8,2,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,480109,資訊管理學系,D 日,B 學士,24,12,23,12,28,5,25,15,0,0,0,0,0,0,11,1,19 臺中市,1 一般
0006,國立中興大學,480109,資訊管理學系,N 職,M 碩士,13,8,13,7,8,0,4,2,1,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520101,電機工程學系,D 日,D 博士,5,1,9,0,3,1,12,1,9,3,7,0,9,1,0,0,19 臺中市,1 一般
0006,國立中興大學,520101,電機工程學系,D 日,M 碩士,60,7,62,7,19,3,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520101,電機工程學系,D 日,B 學士,82,8,77,14,81,11,76,10,0,0,0,0,0,0,21,0,19 臺中市,1 一般
0006,國立中興大學,520101,電機工程學系,N 職,M 碩士,29,1,24,2,18,0,13,0,9,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520106,光電工程研究所,D 日,M 碩士,13,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520106,光電工程研究所－中科碩士在職專班,N 職,M 碩士,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520119,資訊科學與工程學系,D 日,D 博士,6,0,6,1,2,2,8,1,3,0,4,0,11,2,0,0,19 臺中市,1 一般
0006,國立中興大學,520119,資訊科學與工程學系,D 日,M 碩士,45,9,44,12,14,1,3,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520119,資訊科學與工程學系,D 日,B 學士,28,11,34,8,39,11,34,9,0,0,0,0,0,0,4,1,19 臺中市,1 一般
0006,國立中興大學,520119,資訊科學與工程學系,N 職,M 碩士,23,5,20,5,16,2,7,3,12,1,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520119,資訊科學與工程學系－中科碩士在職專班,N 職,M 碩士,0,0,0,0,1,0,3,2,6,1,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520126,通訊工程研究所,D 日,M 碩士,13,0,15,0,2,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520188,光電半導體技術產業碩士專班,D 日,M 碩士,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520201,機械工程學系,D 日,D 博士,4,0,0,0,4,0,2,0,3,0,1,0,2,1,0,0,19 臺中市,1 一般
0006,國立中興大學,520201,機械工程學系,D 日,M 碩士,67,9,67,6,21,2,5,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520201,機械工程學系,D 日,B 學士,92,7,80,10,85,9,88,8,0,0,0,0,0,0,16,0,19 臺中市,1 一般
0006,國立中興大學,520201,機械工程學系,N 職,M 碩士,26,4,23,0,13,1,14,2,7,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520237,精密工程研究所,D 日,D 博士,5,1,3,1,2,0,0,0,2,0,1,0,1,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520237,精密工程研究所,D 日,M 碩士,16,4,17,3,2,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520237,精密工程研究所,N 職,M 碩士,10,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520237,精密工程研究所－中科碩士在職專班,N 職,M 碩士,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520239,生物產業機電工程學系,D 日,D 博士,3,0,3,0,2,0,3,0,0,2,5,0,1,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520239,生物產業機電工程學系,D 日,M 碩士,19,3,15,2,4,1,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520239,生物產業機電工程學系,D 日,B 學士,47,8,48,5,41,7,47,9,0,0,0,0,0,0,6,1,19 臺中市,1 一般
0006,國立中興大學,520288,LED產業碩士專班,D 日,M 碩士,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520301,土木工程學系,D 日,D 博士,4,1,5,1,8,0,6,1,8,0,8,1,6,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520301,土木工程學系,D 日,M 碩士,38,15,56,15,9,2,2,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520301,土木工程學系,D 日,B 學士,81,16,82,16,79,16,87,14,0,0,0,0,0,0,20,4,19 臺中市,1 一般
0006,國立中興大學,520301,土木工程學系,N 職,M 碩士,23,5,23,3,5,2,4,1,6,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520401,化學工程學系,D 日,D 博士,1,0,0,1,3,0,1,0,2,0,4,0,4,1,0,0,19 臺中市,1 一般
0006,國立中興大學,520401,化學工程學系,D 日,M 碩士,30,18,33,23,2,3,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520401,化學工程學系,D 日,B 學士,32,14,32,18,32,17,34,16,0,0,0,0,0,0,3,1,19 臺中市,1 一般
0006,國立中興大學,520401,化學工程學系,N 職,M 碩士,13,3,12,5,7,4,4,0,2,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520401,化學工程學系－中科碩士在職專班,N 職,M 碩士,0,0,0,0,1,0,3,1,7,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520502,材料科學與工程學系,D 日,D 博士,5,1,2,0,3,2,5,0,4,0,10,0,13,2,0,0,19 臺中市,1 一般
0006,國立中興大學,520502,材料科學與工程學系,D 日,M 碩士,37,12,44,7,4,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520502,材料科學與工程學系,D 日,B 學士,30,12,32,15,35,10,38,10,0,0,0,0,0,0,7,1,19 臺中市,1 一般
0006,國立中興大學,520502,材料科學與工程學系,N 職,M 碩士,27,4,17,6,18,2,20,0,12,1,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520511,奈米科學研究所,D 日,M 碩士,10,3,12,2,4,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520901,環境工程學系,D 日,D 博士,3,1,1,0,2,2,4,1,1,0,5,3,5,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520901,環境工程學系,D 日,M 碩士,30,14,19,18,2,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,520901,環境工程學系,D 日,B 學士,33,17,34,20,31,17,34,18,0,0,0,0,0,0,7,0,19 臺中市,1 一般
0006,國立中興大學,520901,環境工程學系,N 職,M 碩士,22,10,24,3,9,2,8,1,4,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,521110,生醫工程研究所,D 日,M 碩士,5,7,3,6,1,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,580204,景觀與遊憩碩士學位學程,D 日,M 碩士,3,2,1,7,0,2,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,580204,景觀與遊憩學士學位學程,D 日,B 學士,5,15,6,13,12,9,8,14,0,0,0,0,0,0,1,1,19 臺中市,1 一般
0006,國立中興大學,620102,農藝學系,D 日,D 博士,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,19 臺中市,1 一般
0006,國立中興大學,620102,農藝學系,D 日,M 碩士,14,7,11,11,10,3,1,4,1,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620102,農藝學系,D 日,B 學士,30,22,30,24,28,23,30,24,0,0,0,0,0,0,4,4,19 臺中市,1 一般
0006,國立中興大學,620109,國際農學碩士學位學程,D 日,M 碩士,5,5,3,5,2,1,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620203,動物科學系,D 日,D 博士,1,0,0,3,1,1,1,0,3,0,0,3,3,2,0,0,19 臺中市,1 一般
0006,國立中興大學,620203,動物科學系,D 日,M 碩士,15,10,11,15,4,6,1,2,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620203,動物科學系,D 日,B 學士,21,25,21,36,18,26,23,23,0,0,0,0,0,0,3,3,19 臺中市,1 一般
0006,國立中興大學,620301,園藝學系,D 日,D 博士,2,4,4,2,2,2,2,3,1,1,1,1,2,2,0,0,19 臺中市,1 一般
0006,國立中興大學,620301,園藝學系,D 日,M 碩士,17,15,13,14,2,8,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620301,園藝學系,D 日,B 學士,22,21,23,21,16,29,18,25,0,0,0,0,0,0,2,4,19 臺中市,1 一般
0006,國立中興大學,620402,植物病理學系,D 日,D 博士,3,0,2,3,5,0,0,1,0,0,1,0,2,2,0,0,19 臺中市,1 一般
0006,國立中興大學,620402,植物病理學系,D 日,M 碩士,8,9,12,4,1,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620402,植物病理學系,D 日,B 學士,31,24,27,22,32,24,20,22,0,0,0,0,0,0,8,1,19 臺中市,1 一般
0006,國立中興大學,620405,植物醫學暨安全農業碩士學位學程,D 日,M 碩士,6,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620512,生物產業管理研究所,D 日,M 碩士,8,7,5,5,3,3,3,4,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620512,生物產業管理進修學士學位學程,P 進,B 學士,28,18,22,25,22,20,21,26,18,11,0,0,0,0,1,0,19 臺中市,1 一般
0006,國立中興大學,620513,農業企業經營管理碩士在職專班,N 職,M 碩士,10,6,8,2,3,4,4,3,0,1,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620514,國際農企業學士學位學程,D 日,B 學士,6,15,12,15,4,15,8,14,0,0,0,0,0,0,2,3,19 臺中市,1 一般
0006,國立中興大學,620515,農業經濟與行銷碩士學位學程,D 日,M 碩士,3,4,6,3,0,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620605,食品暨應用生物科技學系,D 日,D 博士,2,0,1,0,4,2,0,1,4,3,3,1,5,6,0,0,19 臺中市,1 一般
0006,國立中興大學,620605,食品暨應用生物科技學系,D 日,M 碩士,14,25,10,33,4,7,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620605,食品暨應用生物科技學系,D 日,B 學士,18,31,16,33,13,40,24,32,0,0,0,0,0,0,1,1,19 臺中市,1 一般
0006,國立中興大學,620605,食品暨應用生物科技學系,N 職,M 碩士,8,9,9,7,5,5,3,6,0,5,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620701,水土保持學系,D 日,D 博士,4,1,4,1,5,1,5,1,3,0,1,3,5,3,0,0,19 臺中市,1 一般
0006,國立中興大學,620701,水土保持學系,D 日,M 碩士,21,10,17,7,2,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620701,水土保持學系,D 日,B 學士,43,15,37,22,38,19,51,10,0,0,0,0,0,0,3,0,19 臺中市,1 一般
0006,國立中興大學,620701,水土保持學系,N 職,M 碩士,18,7,12,8,4,2,1,0,3,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620802,土壤環境科學系,D 日,D 博士,0,1,1,0,1,0,1,1,1,2,0,1,2,1,0,0,19 臺中市,1 一般
0006,國立中興大學,620802,土壤環境科學系,D 日,M 碩士,4,3,6,4,9,5,1,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
0006,國立中興大學,620802,土壤環境科學系,D 日,B 學士,37,19,30,22,33,22,28,28,0,0,0,0,0,0,4,0,19 臺中市,1 一般
